Shop ID;Prod ID;In pieces;In liters;In boxes;1-in pieces, 0-in boxes
520174;1499900201;12;8,88;1;0
520174;1499910213;12;24,24;1;0
520174;1499919333;32;18,24;1;0
520174;1499919515;8;9,76;1;0
520174;1518500040;27;7,02;1;0
520174;1521515002;6;15,12;1;0
520174;1524200018;10;9,2;1;0
520174;1525900001;12;6,24;1;0
520174;1544000210;6;16,02;1;0
520174;1559100009;12;23,04;1;0
520174;1570400011;40;6,8;1;0
520174;1599400026;12;10,92;1;0
520174;1599401500;20;4,8;1;0
520174;1600000503;5;11,9;1;0
520174;1611300048;24;5,28;1;0
520174;1626011001;15;18,45;1;0
520174;1626800024;6;16,14;1;0
520174;1699100071;40;6,4;2;0
520174;1699910555;26;10,14;1;0
520174;1699919576;24;9,84;1;0
520174;1699920922;16;6,08;1;0
520174;1830800009;24;6,48;1;0
520174;1899900317;12;14,28;1;0
520174;1899910180;12;14,28;1;0
520174;2170400006;40;28,8;1;0
520174;2400007539;24;5,28;1;0
520174;3020860002;15;26,4;1;0
520174;3070940309;6;8,28;1;0
520174;3070940311;10;1,8;1;0
520174;3071150226;20;6,6;1;0
520174;3072460804;15;18,15;1;0
520174;3133780401;50;75,5;5;0
520174;3139480009;6;8,1;1;0
520174;3152461701;3;28,56;1;0
520174;3152910004;10;16,8;1;0
520174;3152910005;6;7,02;1;0
520174;3284010204;20;21,6;2;0
520174;3284010217;6;10,38;1;0
520174;5011656710;80;212;1;0
520174;5556156801;24;54,96;1;0
520174;9639630174;15;26,55;1;0
520174;9857200001;6;13,44;1;0
520174;9899996351;4;34,8;2;0
520174;9899996353;6;13,08;1;0
520174;9899996502;6;16,86;1;0
520174;9899996615;6;16,5;1;0
520174;9899996796;6;15,78;1;0
520174;9899996797;6;15,18;1;0
520175;1000000220;8;16,16;2;0
520175;1000000385;3;9,93;1;0
520175;1000000707;36;21,6;1;0
520175;1000001574;24;58,32;1;0
520175;1000001980;24;10,56;1;0
520175;1000006091;12;17,28;1;0
520175;1000006092;36;43,92;3;0
520175;1000006232;20;9,2;1;0
520175;1000006626;24;15,6;1;0
520175;1000008302;12;15;1;0
520175;1000013567;12;10,56;1;0
520175;1000024371;12;14,52;1;0
520175;1000024375;12;14,76;1;0
520175;1000026117;40;34;1;0
520175;1000026144;50;15,5;1;0
520175;1000026173;50;11,5;1;0
520175;1000026249;11;12,98;1;0
520175;1000029331;30;40,5;2;0
520175;1000036177;15;28,95;1;0
520175;1000037267;9;27;1;0
520175;1000037498;10;29,8;1;0
520175;1000037499;10;37,3;1;0
520175;1000039517;30;27;1;0
520175;1000042117;24;5,76;1;0
520175;1000042118;20;10,6;1;0
520175;1000042329;15;19,5;1;0
520175;1000044580;42;179,34;3;0
520175;1000044742;30;16,5;1;0
520175;1000045473;12;9,24;1;0
520175;1000045474;12;8,16;1;0
520175;1000046439;9;25,65;1;0
520175;1000050529;10;15,3;1;0
520175;1000050993;4;9;1;0
520175;1000051007;9;11,52;1;0
520175;1000051818;16;27,36;1;0
520175;1000053678;16;25,28;1;0
520175;1000057991;4;18;1;0
520175;1000060050;12;13,2;1;0
520175;1000066780;14;23,94;1;0
520175;1000071462;2;8,86;1;0
520175;1000071672;12;2,88;1;0
520175;1000071983;4;10,88;1;0
520175;1000073063;12;15,12;1;0
520175;1000075066;6;17,16;1;0
520175;1000076085;20;63;1;0
520175;1000078278;12;9,6;1;0
520175;1000078833;24;9,12;1;0
520175;1000080695;20;32,2;1;0
520175;1000081028;18;25,92;1;0
520175;1000081107;13;18,33;1;0
520175;1000081738;1;8,81;1;0
520175;1000083775;12;39,84;2;0
520175;1000083776;18;59,04;3;0
520175;1000083779;12;39,84;2;0
520175;1000083781;6;23,28;1;0
520175;1000084297;15;25,8;1;0
520175;1000084598;24;41,04;2;0
520175;1000085322;48;5,76;1;0
520175;1000085734;5;17,55;1;0
520175;1000087560;8;21,2;1;0
520175;1000090903;26;6,76;1;0
520175;1000091561;10;12,6;1;0
520175;1000091819;24;24;1;0
520175;1000093763;15;6,9;1;0
520175;1000095915;12;86,04;2;0
520175;1000097349;6;17,88;1;0
520175;1000097533;27;37,53;3;0
520175;1000100320;30;24,6;2;0
520175;1000103635;12;7,08;1;0
520175;1000104853;48;32,16;2;0
520175;1000105605;12;7,44;1;0
520175;1000107428;15;41,25;1;0
520175;1000108624;40;40;1;0
520175;1000109930;8;10;1;0
520175;1000111365;15;38,85;1;0
520175;1000113006;12;13,92;1;0
520175;1000113521;24;0,72;1;0
520175;1000115156;24;41,52;1;0
520175;1000115289;6;44,04;1;0
520175;1000115894;8;1,28;1;0
520175;1000116220;15;41,7;1;0
520175;1000116736;12;7,32;1;0
520175;1000121925;30;30;1;0
520175;1000123319;12;3;1;0
520175;1000126781;5;9,65;1;0
520175;1000130661;24;24,24;2;0
520175;1000134937;80;176,8;2;0
520175;1005410003;30;12,9;1;0
520175;1009990122;15;7,8;1;0
520175;1031610017;27;11,34;1;0
520175;1032420023;9;26,82;1;0
520175;1039990570;24;9,36;1;0
520175;1039990572;24;10,8;1;0
520175;1039990576;24;10,08;1;0
520175;1042229921;36;117,72;6;0
520175;1047569959;25;70,75;1;0
520175;1047980006;45;24,3;1;0
520175;1049995119;35;21;1;0
520175;1051850003;27;4,05;1;0
520175;1052320030;12;13,68;1;0
520175;1054510029;24;34,32;2;0
520175;1054510075;6;7,5;1;0
520175;1056090043;12;50,16;1;0
520175;1059990027;6;1,2;1;0
520175;1059990129;27;3,78;1;0
520175;1059990403;6;1,26;1;0
520175;1059990475;25;16;1;0
520175;1059990562;27;4,05;1;0
520175;1074940002;18;27,72;1;0
520175;1077040008;9;7,02;1;0
520175;1094940002;18;26,64;1;0
520175;1116090056;12;2,28;1;0
520175;1199991169;12;1,92;1;0
520175;1199991258;48;20,16;2;0
520175;1199991380;2;20,52;1;0
520175;1348900009;18;87,84;2;0
520175;1393100213;6;15,66;1;0
520175;1400000150;6;1,26;1;0
520175;1400000182;12;2,52;2;0
520175;1411440001;12;7,32;1;0
520175;1418500004;12;5,64;1;0
520175;1436100001;13;7,93;1;0
520175;1499910213;12;24,24;1;0
520175;1499919196;12;5,88;1;0
520175;1499919333;32;18,24;1;0
520175;1518500022;27;6,75;1;0
520175;1523200057;12;26,88;1;0
520175;1524200026;15;11,7;1;0
520175;1559100011;24;22,8;1;0
520175;1592700004;6;2,4;1;0
520175;1599400026;12;10,92;1;0
520175;1599400215;6;21,84;1;0
520175;1599401818;24;10,56;1;0
520175;1600000503;5;11,9;1;0
520175;1611300048;24;5,28;1;0
520175;1616300079;36;4,68;1;0
520175;1620998009;12;30,6;1;0
520175;1626010001;15;23,1;1;0
520175;1626011001;30;36,9;2;0
520175;1626800036;20;26,2;1;0
520175;1636599919;10;22,7;1;0
520175;1647000073;24;5,04;1;0
520175;1658500136;6;18,84;1;0
520175;1670400001;1;4,76;1;0
520175;1699100061;20;2,8;1;0
520175;1699100070;20;3;1;0
520175;1699100071;20;3,2;1;0
520175;1699100941;5;9,35;1;0
520175;1699101169;18;19,26;1;0
520175;1699101172;18;24,12;1;0
520175;1699910604;20;10,2;1;0
520175;1699911074;10;27,5;1;0
520175;1699920481;8;15,36;2;0
520175;1699920573;18;7,74;1;0
520175;1699920912;60;8,4;1;0
520175;1699920913;14;20,72;1;0
520175;1799900025;15;25,5;1;0
520175;1799900098;6;21,18;1;0
520175;1799900114;15;25,95;1;0
520175;1812450001;12;14,4;1;0
520175;1830800049;6;4,2;1;0
520175;1899910180;24;28,56;2;0
520175;1899912155;18;4,32;1;0
520175;1899912355;18;3,6;1;0
520175;1929500003;12;1,8;1;0
520175;1929500004;12;1,92;1;0
520175;1963100001;48;10,56;2;0
520175;1963100003;48;10,56;2;0
520175;1992700001;6;1,26;1;0
520175;1992700004;6;1,26;1;0
520175;2006090100;48;239,52;6;0
520175;2123200077;20;9,4;1;0
520175;2154800005;9;48,78;1;0
520175;2199910022;100;46;1;0
520175;2199910272;24;38,16;1;0
520175;2400001004;48;41,28;1;0
520175;2400005947;12;13,44;1;0
520175;2400010295;15;25,8;1;0
520175;3020860002;15;26,4;1;0
520175;3070940309;6;8,28;1;0
520175;3072460804;15;18,15;1;0
520175;3074100025;24;38,88;1;0
520175;3085520001;14;10,64;1;0
520175;3091160104;72;25,92;1;0
520175;3132360213;24;7,2;1;0
520175;3133780401;140;211,4;14;0
520175;3138150001;16;26,88;1;0
520175;3138150008;24;6;1;0
520175;3138150010;24;5,76;1;0
520175;3139480004;6;7,86;1;0
520175;3139480009;6;8,1;1;0
520175;3139480010;10;14,1;1;0
520175;3151270304;24;5,52;1;0
520175;3152910002;15;17,7;3;0
520175;3152910003;10;12,6;1;0
520175;3152910005;18;21,06;2;0
520175;3284010204;10;10,8;1;0
520175;3367460006;20;25,2;1;0
520175;3441610037;27;10,26;1;0
520175;5013999002;48;31,2;1;0
520175;5111890001;20;39,2;1;0
520175;5556156801;24;54,96;1;0
520175;9145890209;6;15,36;1;0
520175;9409610256;24;24;1;0
520175;9409611170;6;18,54;1;0
520175;9409615562;12;3;1;0
520175;9810810001;6;11,16;1;0
520175;9812460052;12;12,96;1;0
520175;9819310007;6;16,02;1;0
520175;9842300001;8;14,56;1;0
520175;9899996389;27;7,02;1;0
520175;9899996502;12;33,72;2;0
520175;9899996503;24;67,44;4;0
520175;9899996615;6;16,5;1;0
520175;9899996637;12;25,32;2;0
520175;9899996638;12;26,16;2;0
520175;9899996640;6;14,76;1;0
520175;9899996797;6;15,18;1;0
520178;86;72;10,08;1;0
520178;87;72;10,08;1;0
520178;1000000707;36;21,6;1;0
520178;1000001573;24;58,32;1;0
520178;1000001574;24;58,32;1;0
520178;1000001583;18;82,44;1;0
520178;1000001686;48;19,68;1;0
520178;1000006091;12;17,28;1;0
520178;1000006092;12;14,64;1;0
520178;1000007768;5;13,05;1;0
520178;1000008682;12;17,4;1;0
520178;1000008923;24;4,8;1;0
520178;1000012378;20;18,2;1;0
520178;1000020873;12;2,76;1;0
520178;1000022658;15;15,15;1;0
520178;1000025084;30;13,5;2;0
520178;1000026144;50;15,5;1;0
520178;1000027788;12;2,28;1;0
520178;1000029331;90;121,5;6;0
520178;1000030623;25;31,25;1;0
520178;1000033561;12;5,04;1;0
520178;1000035915;40;81,6;1;0
520178;1000037498;10;29,8;1;0
520178;1000039517;90;81;3;0
520178;1000042274;24;4,8;1;0
520178;1000044580;28;119,56;2;0
520178;1000044742;30;16,5;1;0
520178;1000045473;12;9,24;1;0
520178;1000046248;8;16,88;1;0
520178;1000048427;64;15,36;2;0
520178;1000049228;6;14,7;1;0
520178;1000051818;16;27,36;1;0
520178;1000052957;15;16,2;1;0
520178;1000052958;9;17,19;1;0
520178;1000053674;16;24,32;1;0
520178;1000055645;16;17,44;1;0
520178;1000057960;36;2,16;1;0
520178;1000057991;8;36;2;0
520178;1000058019;36;26,64;1;0
520178;1000058020;36;23,76;1;0
520178;1000060055;30;84,6;2;0
520178;1000060056;15;25,2;1;0
520178;1000060491;19;2,66;1;0
520178;1000064337;12;7,32;1;0
520178;1000065458;20;4,8;1;0
520178;1000066780;14;23,94;1;0
520178;1000067064;40;10;1;0
520178;1000070208;6;5,04;1;0
520178;1000070209;12;12;1;0
520178;1000071724;12;21,24;1;0
520178;1000072994;14;9,38;1;0
520178;1000075066;6;17,16;1;0
520178;1000075172;24;52,08;1;0
520178;1000076085;20;63;1;0
520178;1000077758;26;29,12;1;0
520178;1000078278;12;9,6;1;0
520178;1000078291;15;24,3;1;0
520178;1000080695;20;32,2;1;0
520178;1000081738;1;8,81;1;0
520178;1000083775;12;39,84;2;0
520178;1000083776;6;19,68;1;0
520178;1000083779;12;39,84;2;0
520178;1000084297;45;77,4;3;0
520178;1000085798;80;8,8;1;0
520178;1000090306;14;14,42;2;0
520178;1000090903;26;6,76;1;0
520178;1000091561;10;12,6;1;0
520178;1000091819;24;24;1;0
520178;1000093292;3;10,35;1;0
520178;1000093299;4;15,6;2;0
520178;1000093763;15;6,9;1;0
520178;1000095915;12;86,04;2;0
520178;1000097090;12;2,88;1;0
520178;1000097533;18;25,02;2;0
520178;1000098139;24;14,88;1;0
520178;1000100320;45;36,9;3;0
520178;1000103242;40;90,4;2;0
520178;1000103635;12;7,08;1;0
520178;1000104853;48;32,16;2;0
520178;1000105605;12;7,44;1;0
520178;1000105606;12;5,88;1;0
520178;1000105607;12;6,48;1;0
520178;1000106578;15;13,05;1;0
520178;1000107428;15;41,25;1;0
520178;1000108624;40;40;1;0
520178;1000113207;5;17,1;1;0
520178;1000113535;11;12,76;1;0
520178;1000116551;12;18,24;1;0
520178;1000121423;24;24;1;0
520178;1000121425;24;35,76;1;0
520178;1000126567;12;16,44;1;0
520178;1000130661;12;12,12;1;0
520178;1000134937;80;176,8;2;0
520178;1001080012;16;23,2;1;0
520178;1009990126;6;3,36;1;0
520178;1016090036;12;18,48;1;0
520178;1016210002;5;6,15;1;0
520178;1042229919;15;7,5;1;0
520178;1047569959;50;141,5;1;0
520178;1049993132;5;9,25;1;0
520178;1049993248;48;29,28;1;0
520178;1051230045;24;6,72;1;0
520178;1051242640;12;2,52;1;0
520178;1051850003;27;4,05;1;0
520178;1059990068;6;1,26;1;0
520178;1059990128;27;5,13;1;0
520178;1059990188;27;7,29;1;0
520178;1059990403;12;2,52;2;0
520178;1059990562;27;4,05;1;0
520178;1079990090;10;10,8;1;0
520178;1086690008;10;50,7;1;0
520178;1115930115;12;5,16;1;0
520178;1139990403;4;24,84;1;0
520178;1319600005;20;17,2;1;0
520178;1319600013;20;41,6;1;0
520178;1348900005;28;47,04;1;0
520178;1348900009;45;219,6;5;0
520178;1400000150;6;1,26;1;0
520178;1400000182;6;1,26;1;0
520178;1411440001;24;14,64;2;0
520178;1411440002;12;7,2;1;0
520178;1499919196;12;5,88;1;0
520178;1499919207;8;9,04;1;0
520178;1499919515;8;9,76;1;0
520178;1500000215;27;7,56;1;0
520178;1518500022;27;6,75;1;0
520178;1518500053;27;6,48;1;0
520178;1521515002;6;15,12;1;0
520178;1523200057;12;26,88;1;0
520178;1570400007;12;8,64;1;0
520178;1592700004;6;2,4;1;0
520178;1599400026;12;10,92;1;0
520178;1599400182;24;8,88;1;0
520178;1599990110;8;14,16;1;0
520178;1600000503;5;11,9;1;0
520178;1620998009;12;30,6;1;0
520178;1626010001;15;23,1;1;0
520178;1626800027;5;5;1;0
520178;1633576059;6;13,68;1;0
520178;1635300035;24;4,8;1;0
520178;1636599919;10;22,7;1;0
520178;1647000073;24;5,04;1;0
520178;1661500010;20;2,2;1;0
520178;1669800001;36;20,52;1;0
520178;1670400001;4;19,04;4;0
520178;1685600006;12;67,8;1;0
520178;1699100061;20;2,8;1;0
520178;1699100062;20;2,8;1;0
520178;1699100070;20;3;1;0
520178;1699100362;8;29,84;2;0
520178;1699100941;10;18,7;2;0
520178;1699900546;12;22,92;1;0
520178;1699910070;3;7,65;1;0
520178;1699910386;27;32,13;1;0
520178;1699910563;45;22,5;1;0
520178;1699910766;45;22,5;1;0
520178;1699910835;10;27,7;1;0
520178;1699911074;20;55;2;0
520178;1699919141;3;21,78;1;0
520178;1699920200;25;4;1;0
520178;1699920481;4;7,68;1;0
520178;1728400015;24;38,4;1;0
520178;1799900025;15;25,5;1;0
520178;1799900109;6;21,06;1;0
520178;1799900170;28;22,68;1;0
520178;1799900276;24;47,04;1;0
520178;1812420057;12;17,28;1;0
520178;1812420058;12;17,64;1;0
520178;1830800005;24;8,16;1;0
520178;1830800037;48;16,32;2;0
520178;1899910180;24;28,56;2;0
520178;1900000044;6;1,26;1;0
520178;1963100001;48;10,56;2;0
520178;1963100002;24;5,28;1;0
520178;1963100003;48;10,56;2;0
520178;1992700001;6;1,26;1;0
520178;2006750006;24;21,36;1;0
520178;2006750010;12;19,44;1;0
520178;2170400005;30;5,7;1;0
520178;2400001913;6;15,72;1;0
520178;2400007539;24;5,28;1;0
520178;2400017290;12;17,4;1;0
520178;3034510019;6;7,8;1;0
520178;3042670099;20;50,8;1;0
520178;3052290002;12;27,84;1;0
520178;3070940309;6;8,28;1;0
520178;3075520001;12;13,92;1;0
520178;3080390144;22;5,5;1;0
520178;3101160202;26;15,34;1;0
520178;3133530002;16;25,44;1;0
520178;3133780401;110;166,1;11;0
520178;3138150008;24;6;1;0
520178;3138150009;24;5,76;1;0
520178;3138150010;24;5,76;1;0
520178;3139480004;6;7,86;1;0
520178;3139480006;6;8,34;1;0
520178;3139480010;10;14,1;1;0
520178;3152910002;105;123,9;18;0
520178;3152910003;40;50,4;4;0
520178;3152910005;30;35,1;3;0
520178;3272100009;6;14,28;1;0
520178;3279600011;24;22,32;1;0
520178;3284010204;10;10,8;1;0
520178;3284010217;12;20,76;2;0
520178;3441610038;6;9,12;1;0
520178;5011199921;80;43,2;2;0
520178;5111890001;20;39,2;1;0
520178;5556156801;24;54,96;1;0
520178;7667900001;100;50;1;0
520178;9409611170;6;18,54;1;0
520178;9419660562;12;16,92;1;0
520178;9639630174;15;26,55;1;0
520178;9818500032;27;7,02;1;0
520178;9825000026;6;19,8;1;0
520178;9899996041;27;7,02;1;0
520178;9899996502;6;16,86;1;0
520178;9899996503;12;33,72;2;0
520178;9899996615;6;16,5;1;0
520178;9912320019;12;14,04;1;0
520179;1000000220;4;8,08;1;0
520179;1000000707;72;43,2;2;0
520179;1000001633;6;14,4;1;0
520179;1000006839;21;9,87;1;0
520179;1000008923;24;4,8;1;0
520179;1000008924;24;9,6;1;0
520179;1000008957;12;15,24;1;0
520179;1000014505;16;26,88;1;0
520179;1000024376;12;13,92;1;0
520179;1000025032;36;29,88;1;0
520179;1000025084;15;6,75;1;0
520179;1000025152;6;1,8;1;0
520179;1000026300;10;22,3;1;0
520179;1000029331;120;162;8;0
520179;1000030623;25;31,25;1;0
520179;1000039491;3;8,49;1;0
520179;1000039517;30;27;1;0
520179;1000044580;14;59,78;1;0
520179;1000045473;12;9,24;1;0
520179;1000046248;8;16,88;1;0
520179;1000051087;10;2,5;1;0
520179;1000053678;16;25,28;1;0
520179;1000055644;16;19,2;1;0
520179;1000055645;16;17,44;1;0
520179;1000057459;10;19,3;1;0
520179;1000057991;4;18;1;0
520179;1000058019;36;26,64;1;0
520179;1000060055;15;42,3;1;0
520179;1000070208;6;5,04;1;0
520179;1000070784;12;14,04;1;0
520179;1000071672;12;2,88;1;0
520179;1000077808;12;9,48;1;0
520179;1000078291;15;24,3;1;0
520179;1000079356;8;3,76;1;0
520179;1000081769;16;14,72;1;0
520179;1000083777;6;15,78;1;0
520179;1000084297;135;232,2;9;0
520179;1000088582;14;21,42;1;0
520179;1000088588;18;23,4;1;0
520179;1000089148;35;30,1;1;0
520179;1000091561;10;12,6;1;0
520179;1000091819;24;24;1;0
520179;1000091941;16;22,24;1;0
520179;1000093763;15;6,9;1;0
520179;1000094490;10;14,8;1;0
520179;1000094516;48;20,16;1;0
520179;1000097533;18;25,02;2;0
520179;1000103242;80;180,8;4;0
520179;1000105606;12;5,88;1;0
520179;1000106111;10;18,5;1;0
520179;1000106285;20;4,8;1;0
520179;1000106413;16;71,2;1;0
520179;1000107422;6;23,94;1;0
520179;1000107766;10;21,9;1;0
520179;1000107848;8;9,44;1;0
520179;1000121425;24;35,76;1;0
520179;1000122784;24;2,16;1;0
520179;1000124339;6;7,44;1;0
520179;1000125075;6;14,34;1;0
520179;1000125969;16;6,4;1;0
520179;1000126567;12;16,44;1;0
520179;1000127387;20;0,8;1;0
520179;1000130281;8;34,24;1;0
520179;1000134937;80;176,8;2;0
520179;1009990126;6;3,36;1;0
520179;1019990085;22;6,38;1;0
520179;1030080162;12;2,76;1;0
520179;1042229921;36;117,72;6;0
520179;1047569959;25;70,75;1;0
520179;1049990053;6;9,66;1;0
520179;1049993248;48;29,28;1;0
520179;1049993307;20;22,6;1;0
520179;1056020194;6;1,2;1;0
520179;1059990562;27;4,05;1;0
520179;1069990135;20;13,4;1;0
520179;1106090052;8;5,12;1;0
520179;1115930079;12;4,8;1;0
520179;1199991258;24;10,08;1;0
520179;1348900009;9;43,92;1;0
520179;1370400001;6;3,9;1;0
520179;1400000150;6;1,26;1;0
520179;1400000182;6;1,26;1;0
520179;1499900004;15;18,6;1;0
520179;1499919196;12;5,88;1;0
520179;1518500022;27;6,75;1;0
520179;1525900001;12;6,24;1;0
520179;1599400215;6;21,84;1;0
520179;1599400508;12;2,52;2;0
520179;1599401503;25;4,5;1;0
520179;1616080001;20;20,6;1;0
520179;1620998009;12;30,6;1;0
520179;1636599919;10;22,7;1;0
520179;1647000018;20;2,8;1;0
520179;1658500136;6;18,84;1;0
520179;1661500036;36;4,68;1;0
520179;1670400001;9;42,84;9;0
520179;1699100058;30;19,2;1;0
520179;1699100070;20;3;1;0
520179;1699100071;60;9,6;3;0
520179;1699100365;4;14,52;1;0
520179;1699101172;18;24,12;1;0
520179;1699910070;6;15,3;2;0
520179;1699910766;45;22,5;1;0
520179;1699911074;20;55;2;0
520179;1699919576;24;9,84;1;0
520179;1799900259;8;23,36;1;0
520179;1830800037;24;8,16;1;0
520179;2299900483;36;13,32;1;0
520179;2400001004;48;41,28;1;0
520179;2400007554;24;7,68;1;0
520179;2400021032;12;18,48;1;0
520179;3062360111;12;3,84;1;0
520179;3062960009;12;7,32;1;0
520179;3070940309;6;8,28;1;0
520179;3080390156;22;4,18;1;0
520179;3133530009;24;4,56;1;0
520179;3133780401;90;135,9;9;0
520179;3138150010;24;5,76;1;0
520179;3139480002;6;6,9;1;0
520179;3139480004;6;7,86;1;0
520179;3139480009;12;16,2;2;0
520179;3144700002;12;4,32;1;0
520179;3152461705;24;5,52;1;0
520179;3152910002;30;35,4;5;0
520179;3152910005;6;7,02;1;0
520179;3157710001;12;16,2;1;0
520179;3284010204;10;10,8;1;0
520179;3441610038;6;9,12;1;0
520179;3442420013;18;30,06;1;0
520179;3443180002;27;9,72;1;0
520179;5011199921;40;21,6;1;0
520179;5011656710;80;212;1;0
520179;5111890001;20;39,2;1;0
520179;5556156801;24;54,96;1;0
520179;5557080001;24;8,88;1;0
520179;7667900001;100;50;1;0
520179;9812460052;12;12,96;1;0
520179;9899996044;27;7,29;1;0
520179;9899996548;6;10,38;1;0
520179;9899996797;6;15,18;1;0
520180;1000000385;6;19,86;2;0
520180;1000000486;32;24,96;1;0
520180;1000000707;36;21,6;1;0
520180;1000001231;20;2,4;1;0
520180;1000001632;6;14,64;1;0
520180;1000001762;48;17,76;1;0
520180;1000001784;28;26,88;1;0
520180;1000003812;9;27,99;1;0
520180;1000004650;24;28,56;1;0
520180;1000006092;12;14,64;1;0
520180;1000006839;21;9,87;1;0
520180;1000009822;20;10,4;1;0
520180;1000011256;40;28;1;0
520180;1000012378;20;18,2;1;0
520180;1000014231;20;16;1;0
520180;1000017277;15;6,9;1;0
520180;1000023197;24;17,28;1;0
520180;1000023877;20;17,6;1;0
520180;1000023973;6;15,3;1;0
520180;1000024382;6;14,7;1;0
520180;1000025084;15;6,75;1;0
520180;1000026117;40;34;1;0
520180;1000026143;50;22,5;1;0
520180;1000026249;33;38,94;3;0
520180;1000026300;10;22,3;1;0
520180;1000026879;15;4,35;1;0
520180;1000026927;20;96,4;1;0
520180;1000027173;12;11,88;1;0
520180;1000028870;18;23,04;1;0
520180;1000029331;15;20,25;1;0
520180;1000030623;25;31,25;1;0
520180;1000035015;32;23,04;1;0
520180;1000037268;9;32,58;1;0
520180;1000037499;30;111,9;3;0
520180;1000039126;6;6,78;1;0
520180;1000039683;3,5;9,695;1;0
520180;1000040686;7;12,11;1;0
520180;1000043352;12;12,96;1;0
520180;1000044580;14;59,78;1;0
520180;1000044744;24;17,76;1;0
520180;1000045005;24;26,4;1;0
520180;1000045473;12;9,24;1;0
520180;1000045692;36;12,6;1;0
520180;1000049511;14;21,84;1;0
520180;1000049705;24;19,44;1;0
520180;1000049739;32;7,68;1;0
520180;1000050150;12;20,04;1;0
520180;1000051086;10;3,1;1;0
520180;1000051119;6;16,56;1;0
520180;1000051818;16;27,36;1;0
520180;1000052958;9;17,19;1;0
520180;1000053678;16;25,28;1;0
520180;1000057459;10;19,3;1;0
520180;1000057960;36;2,16;1;0
520180;1000060052;12;25,32;1;0
520180;1000065958;26;14,04;1;0
520180;1000070208;6;5,04;1;0
520180;1000073063;12;15,12;1;0
520180;1000075066;6;17,16;1;0
520180;1000077705;20;22,4;1;0
520180;1000077721;12;24,36;1;0
520180;1000077735;10;23,8;1;0
520180;1000077758;26;29,12;1;0
520180;1000079356;8;3,76;1;0
520180;1000080730;12;11,04;1;0
520180;1000081108;13;16,77;1;0
520180;1000081209;16;3,84;1;0
520180;1000083322;14;74,2;1;0
520180;1000083375;60;51;1;0
520180;1000083775;12;39,84;2;0
520180;1000083776;12;39,36;2;0
520180;1000085022;24;70,8;1;0
520180;1000085322;48;5,76;1;0
520180;1000085864;12;22,08;1;0
520180;1000088589;18;21,6;1;0
520180;1000090903;26;6,76;1;0
520180;1000091561;20;25,2;2;0
520180;1000091819;24;24;1;0
520180;1000093763;15;6,9;1;0
520180;1000095915;12;86,04;2;0
520180;1000095962;28;23,8;1;0
520180;1000097331;12;10,44;1;0
520180;1000097349;6;17,88;1;0
520180;1000101793;20;2,6;1;0
520180;1000103242;40;90,4;2;0
520180;1000103635;12;7,08;1;0
520180;1000103985;9;12,87;1;0
520180;1000104853;48;32,16;2;0
520180;1000105605;12;7,44;1;0
520180;1000105606;12;5,88;1;0
520180;1000105607;24;12,96;2;0
520180;1000107422;6;23,94;1;0
520180;1000108036;35;11,2;1;0
520180;1000108630;12;33,96;1;0
520180;1000108758;12;17,64;1;0
520180;1000109005;27;4,05;1;0
520180;1000111971;24;35,52;1;0
520180;1000112943;24;55,44;2;0
520180;1000112945;4;16,76;1;0
520180;1000113006;12;13,92;1;0
520180;1000113251;30;25,2;1;0
520180;1000113529;11;11,99;1;0
520180;1000114918;12;6,6;1;0
520180;1000115449;30;13,2;1;0
520180;1000116220;15;41,7;1;0
520180;1000116696;24;11,76;1;0
520180;1000118435;8;15,04;1;0
520180;1000121422;24;17,04;1;0
520180;1000121425;24;35,76;1;0
520180;1000123319;12;3;1;0
520180;1000125070;9;12,33;1;0
520180;1000125653;12;11,52;1;0
520180;1000128641;48;16,8;1;0
520180;1000132747;12;12;1;0
520180;1000132749;12;12;1;0
520180;1000134937;80;176,8;2;0
520180;1005410003;30;12,9;1;0
520180;1006470005;6;2,76;1;0
520180;1009990122;15;7,8;1;0
520180;1009990126;6;3,36;1;0
520180;1009991414;28;26,6;1;0
520180;1011090016;12;24,6;1;0
520180;1016090052;15;16,65;1;0
520180;1019990045;20;4,6;1;0
520180;1019990083;22;7,26;1;0
520180;1019990116;22;5,5;1;0
520180;1041640014;15;18,15;1;0
520180;1042349911;12;13,44;1;0
520180;1044579964;8;17,52;1;0
520180;1047569959;25;70,75;1;0
520180;1047980006;45;24,3;1;0
520180;1054510068;12;14,64;1;0
520180;1054510075;6;7,5;1;0
520180;1056020099;12;4,2;1;0
520180;1056020194;12;2,4;2;0
520180;1056470058;6;1,08;1;0
520180;1059990068;6;1,26;1;0
520180;1059990128;27;5,13;1;0
520180;1059990140;12;6,48;1;0
520180;1059990459;27;7,29;1;0
520180;1059990474;25;16,5;1;0
520180;1059990562;27;4,05;1;0
520180;1074940002;18;27,72;1;0
520180;1077040010;40;30,8;1;0
520180;1094940002;18;26,64;1;0
520180;1101050007;18;11,88;1;0
520180;1105930014;12;8,52;1;0
520180;1119991010;12;4,8;1;0
520180;1121690033;20;5;1;0
520180;1139990403;4;24,84;1;0
520180;1181230059;10;5,6;1;0
520180;1199991380;12;123,12;6;0
520180;1319600005;40;34,4;2;0
520180;1348900009;9;43,92;1;0
520180;1379900004;21;26,04;1;0
520180;1379900009;21;21;1;0
